Id,Sales
10340,4365.87
10341,6932.3696
10342,4000.7883
10343,5884.862
10344,3037.6655
10345,5734.774
10346,5304.3496
10347,5783.308
10348,8394.498
10349,6803.935
10350,5411.786
10351,3375.5815
10352,7101.7417
10353,11943.145
10354,5136.477
10355,2889.1377
10356,6219.3413
10357,5534.552
10358,6041.6206
10359,8819.889
10360,2219.5315
10361,8118.833
10362,4521.423
10363,5839.0547
10364,6375.0063
10365,2932.91
10366,4510.7124
10367,4907.392
10368,7981.2925
10369,7098.397
10370,4153.6284
10371,3861.7651
10372,6955.468
10373,6061.8955
10374,4800.131
10375,6456.1655
10376,4143.2153
10377,5991.969
10378,4342.214
10379,3017.0718
10380,4967.678
10381,5970.5103
10382,5586.6904
10383,7563.306
10384,7572.118
10385,3682.1538
10386,8173.346
10387,3115.7546
10388,3634.8228
10389,8121.4272
10390,6851.369
10391,7054.908
10392,8936.391
10393,6423.322
10394,4914.591
10395,6918.17
10396,6962.8877
10397,4129.326
10398,2712.2383
10399,5254.7856
10400,4477.0312
10401,5058.3574
10402,3024.5906
10403,5892.4546
10404,6477.5596
10405,6126.476
10406,5873.447
10407,2961.624
10408,6450.1167
10409,6725.6216
10410,3125.1077
10411,5560.417
10412,3281.8792
10413,5088.792
10414,3388.3826
10415,4210.1797
10416,4601.121
10417,6534.699
10418,6292.629
10419,6766.391
10420,13581.183
10421,3967.1409
10422,4802.237
10423,10083.412
10424,5537.0493
10425,7318.3896
10426,6445.5845
10427,5176.3926
10428,6536.45
10429,4185.176
10430,5098.2837
10431,7281.4653
10432,4779.429
10433,2595.0635
10434,2950.3591
10435,7597.1816
10436,9641.059
10437,5814.338
10438,6106.014
10439,4425.3276
10440,2412.9302
10441,1849.7445
10442,3666.5154
10443,5722.978
10444,7183.8247
10445,4793.0776
10446,4494.5107
10447,8338.732
10448,7008.616
10449,6984.2295
10450,4779.4385
10451,7723.7993
10452,8977.35
10453,3252.1433
10454,5601.0034
10455,5561.663
10456,6235.7983
10457,2947.905
10458,4961.2676
10459,4549.6597
10460,7636.45
10461,5664.8545
10462,6704.425
10463,6471.071
10464,4972.5605
10465,8377.599
10466,17828.596
10467,8435.321
10468,3724.8118
10469,3281.159
10470,6425.0493
10471,7495.4854
10472,4520.548
10473,8464.598
10474,16065.067
10475,4937.9917
10476,2699.3208
10477,10130.459
10478,3252.05
10479,5962.7603
10480,3432.4756
10481,6451.433
10482,3427.5298
10483,6112.4175
10484,4743.5605
10485,4806.324
10486,9619.228
10487,5464.8784
10488,5920.7095
10489,6788.2437
10490,5203.7344
10491,5998.601
10492,8167.1665
10493,5011.972
10494,5354.7495
10495,4192.602
10496,3309.79
10497,5674.473
10498,4368.0396
10499,4799.1924
10500,7961.5044
10501,7610.6113
10502,7264.694
10503,4013.181
10504,4158.3843
10505,4343.5312
10506,4230.937
10507,6806.401
10508,2833.612
10509,6562.34
10510,5126.865
10511,7704.6714
10512,5169.619
10513,4271.0923
10514,3324.5696
10515,2659.2527
10516,8568.517
10517,5534.599
10518,5451.309
10519,11220.146
10520,7126.4854
10521,4272.3467
10522,5570.071
10523,2569.7588
10524,4377.8022
10525,4239.067
10526,3530.0603
10527,7813.444
10528,4588.655
10529,8839.693
10530,9933.731
10531,5395.003
10532,5242.7925
10533,4237.9634
10534,4967.351
10535,5057.6533
10536,10549.181
10537,6513.7744
10538,6807.031
10539,3132.2449
10540,5598.04
10541,5157.6035
10542,7465.5513
10543,6240.5103
10544,5470.3853
10545,6466.6724
10546,4654.0796
10547,8573.39
10548,6310.375
10549,6634.612
10550,8510.24
10551,6410.9717
10552,8573.61
10553,3172.4417
10554,5481.0435
10555,4746.62
10556,7870.5957
10557,6296.0864
10558,7179.9683
10559,5885.3945
10560,8207.049
10561,4431.5063
10562,6355.5205
10563,6623.7886
10564,2921.8376
10565,12443.055
10566,14566.785
10567,6679.5796
10568,6158.6074
10569,6637.194
10570,8126.4634
10571,7502.0293
10572,2755.6985
10573,4451.58
10574,5408.365
10575,7812.17
10576,2663.8835
10577,4521.199
10578,5110.4634
10579,5084.3247
10580,4207.6025
10581,2871.6162
10582,3020.5525
10583,7351.3857
10584,3752.4368
10585,4568.2725
10586,5363.6216
10587,5187.7744
10588,8891.318
10589,10855.345
10590,4905.764
10591,7140.2407
10592,5801.0674
10593,9311.3955
10594,4735.24
10595,3058.0295
10596,4895.8647
10597,11221.697
10598,3950.759
10599,7392.457
10600,2248.0474
10601,3822.0703
10602,5583.921
10603,5724.294
10604,4695.581
10605,8407.14
10606,8837.73
10607,7582.314
10608,3961.9722
10609,10846.03
10610,2093.2085
10611,3673.9563
10612,7184.489
10613,4640.159
10614,10273.242
10615,2432.8909
10616,4944.0615
10617,5199.151
10618,7275.5513
10619,9053.274
10620,4583.9785
10621,2768.4148
10622,7341.29
10623,9037.152
10624,4673.0483
10625,5152.6333
10626,8467.996
10627,5560.289
10628,4647.3647
10629,3965.4463
10630,7417.987
10631,3942.753
10632,11507.417
10633,6693.998
10634,11686.27
10635,6564.024
10636,4450.242
10637,2159.0076
10638,6449.7905
10639,5408.6953
10640,5393.0835
10641,9182.987
10642,5577.093
10643,2709.5754
10644,7142.332
10645,3197.7078
10646,8501.65
10647,6956.516
10648,6815.9824
10649,8296.311
10650,4668.8296
10651,6596.9517
10652,6952.642
10653,5694.097
10654,6749.235
10655,3495.9082
10656,8095.067
10657,5925.211
10658,3785.2158
10659,4889.3184
10660,7943.704
10661,6078.7593
10662,3538.1965
10663,4880.6953
10664,5285.303
10665,4692.2686
10666,4866.7188
10667,9410.793
10668,4815.707
10669,3585.76
10670,5766.0986
10671,5172.366
10672,2851.736
10673,4519.0264
10674,8301.899
10675,6810.5366
10676,10451.366
10677,8424.13
10678,7126.4243
10679,4291.564
10680,4284.7593
10681,10040.424
10682,7962.4224
10683,6434.8174
10684,5114.2124
10685,4974.0684
10686,4783.045
10687,2546.4097
10688,10345.4375
10689,5999.8604
10690,6166.9824
10691,4267.8594
10692,1469.0535
10693,7538.9004
10694,5552.3833
10695,4699.1787
10696,3906.4072
10697,6765.8486
10698,4882.9297
10699,3866.4084
10700,8781.732
10701,3971.5586
10702,4079.5488
10703,3761.8816
10704,2531.783
10705,4740.6533
10706,12829.129
10707,4061.9507
10708,5877.284
10709,4993.28
10710,4003.67
10711,3082.9104
10712,5824.0776
10713,2786.0796
10714,9236.96
10715,5731.657
10716,2538.4846
10717,7617.7275
10718,2538.4036
10719,3311.0527
10720,8643.624
10721,7133.3735
10722,7945.3335
10723,2347.1763
10724,4782.8125
10725,4604.8965
10726,3822.6462
10727,15463.818
10728,10559.196
10729,5002.593
10730,3135.4458
10731,5394.025
10732,3944.539
10733,2586.8774
10734,7115.0894
10735,4485.7754
10736,5376.476
10737,7163.2393
10738,4852.8013
10739,4647.502
10740,5813.4893
10741,5974.9194
10742,6547.9434
10743,2825.1863
10744,5107.681
10745,6239.4985
10746,7685.0703
10747,5601.8315
10748,7074.258
10749,2173.0999
10750,8873.141
10751,5237.091
10752,2958.149
10753,4245.7344
10754,4270.9863
10755,4605.9683
10756,6713.286
10757,3696.7168
10758,5090.947
10759,4689.0654
10760,8048.318
10761,7875.4165
10762,4955.9146
10763,6992.6333
10764,6077.7617
10765,2524.9917
10766,10724.17
10767,3729.9521
10768,3229.3435
10769,5719.704
10770,9220.221
10771,8885.182
10772,4244.747
10773,4347.1323
10774,6063.7344
10775,7198.7065
10776,4632.4214
10777,8386.68
10778,3031.8223
10779,5057.133
10780,3659.3293
10781,3280.1047
10782,2768.4148
10783,6869.244
10784,6502.2305
10785,5790.9463
10786,4659.8755
10787,7168.515
10788,7632.4097
10789,4522.2085
10790,4923.119
10791,5094.556
10792,6958.1216
10793,5176.8125
10794,2086.703
10795,5730.1597
10796,5712.5464
10797,5916.961
10798,5552.4526
10799,2530.216
10800,9341.458
10801,2647.491
10802,9124.603
10803,4933.652
10804,4825.2734
10805,7622.19
10806,3660.3242
10807,4435.282
10808,8216.243
10809,2749.4116
10810,6319.1313
10811,9786.403
10812,6297.3174
10813,2503.6125
10814,4857.404
10815,3490.4749
10816,2232.5906
10817,4735.881
10818,6121.8564
10819,4817.31
10820,4157.9043
10821,4979.166
10822,4234.667
10823,8535.462
10824,4940.6206
10825,5526.803
10826,4204.7866
10827,4823.6675
10828,5472.9263
10829,5665.0864
10830,7465.4873
10831,7834.336
10832,7788.6104
10833,5605.4126
10834,5081.959
10835,2723.9783
10836,5171.981
10837,8478.825
10838,6337.581
10839,5204.22
10840,13367.258
10841,3062.2349
10842,4622.7256
10843,3955.3994
10844,8508.213
10845,9433.895
10846,7321.629
10847,7006.4043
10848,7555.8228
10849,7226.2056
10850,6612.4595
10851,5096.49
10852,2163.7866
10853,4743.19
10854,3580.4497
10855,3058.7644
10856,6965.5713
10857,17071.55
10858,5678.8745
10859,2984.4963
10860,4635.9307
10861,4277.4023
10862,5449.0376
10863,2021.0433
10864,6057.1567
10865,7010.2876
10866,3390.4998
10867,10431.192
10868,11372.463
10869,3138.3206
10870,5183.5806
10871,3980.344
10872,3660.2263
10873,3942.1963
10874,8257.9795
10875,3749.11
10876,4399.5874
10877,4619.3145
10878,5192.724
10879,4295.483
10880,7702.6216
10881,3175.7925
10882,7486.7476
10883,6864.8423
10884,4566.909
10885,4199.0444
10886,3822.0488
10887,4636.638
10888,4663.5166
10889,8869.334
10890,4136.4565
10891,4056.7637
10892,6417.5967
10893,4836.4043
10894,5239.2285
10895,4319.8604
10896,5461.5547
10897,9286.556
10898,6712.1206
10899,5560.343
10900,3573.7363
10901,4296.31
10902,5692.555
10903,3617.2388
10904,5185.37
10905,4648.5083
10906,10330.983
10907,6401.4834
10908,4582.1387
10909,5499.238
10910,4829.049
10911,6339.7515
10912,5514.0947
10913,9043.446
10914,6236.423
10915,4533.2446
10916,3988.4414
10917,2199.3635
10918,4081.2573
10919,17720.244
10920,2087.8386
10921,4734.4585
10922,5925.245
10923,6635.821
10924,5449.687
10925,7590.974
10926,5421.4043
10927,5387.018
10928,2766.7852
10929,7292.828
10930,4000.2998
10931,5905.2305
10932,8899.471
10933,3937.8228
10934,7641.1772
10935,6839.403
10936,3161.5415
10937,5529.7246
10938,6169.0703
10939,2744.5508
10940,8738.274
10941,6398.17
10942,4488.9893
10943,8845.959
10944,8421.15
10945,6349.166
10946,4558.428
10947,3471.7607
10948,4744.778
10949,3287.693
10950,5816.1626
10951,2373.576
10952,5521.588
10953,2772.1519
10954,5598.921
10955,6065.2495
10956,4687.921
10957,5303.4854
10958,8580.325
10959,5083.1606
10960,6665.434
10961,5095.8438
10962,5905.467
10963,8414.816
10964,6739.9277
10965,3912.6748
10966,5203.918
10967,4587.885
10968,3801.6982
10969,10706.042
10970,5376.092
10971,5323.7905
10972,7543.993
10973,6684.4165
10974,1989.0668
10975,8911.302
10976,7877.2715
10977,6361.7056
10978,6915.953
10979,6199.166
10980,7548.764
10981,5246.2637
10982,3838.0579
10983,3213.4822
10984,5756.5933
10985,7931.6226
10986,2657.787
10987,7765.6475
10988,7172.591
10989,4879.369
10990,7008.857
10991,4300.7334
10992,7128.993
10993,2470.0344
10994,4495.518
10995,4727.655
10996,3581.946
10997,5931.7246
10998,6941.9424
10999,7281.4653
11000,6051.3657
11001,4046.2537
11002,6087.6294
11003,6844.6167
11004,6426.9487
11005,2717.0225
11006,2709.7627
11007,8194.755
11008,5445.9614
11009,3635.3354
11010,7666.2725
11011,6508.571
11012,5785.592
11013,4781.0522
11014,1815.6322
11015,5929.479
11016,5661.943
11017,4990.9565
11018,8420.877
11019,6297.3413
11020,3478.6711
11021,5416.433
11022,2962.474
11023,1181.459
11024,5849.103
11025,8938.717
11026,5434.895
11027,4285.074
11028,2926.436
11029,4844.9263
11030,7305.3433
11031,6425.6064
11032,7976.1187
11033,3832.809
11034,3956.7087
11035,3234.0715
11036,6501.6167
11037,3186.8967
11038,2630.9985
11039,4086.8738
11040,3597.9617
11041,6715.604
11042,4237.212
11043,4901.8027
11044,5290.4365
11045,7818.5425
11046,4618.5835
11047,3562.4287
11048,9446.257
11049,7020.999
11050,6076.377
11051,2013.0775
11052,4717.683
11053,4712.894
11054,4256.198
11055,7274.809
11056,8548.162
11057,5995.57
11058,5942.3125
11059,5716.7544
11060,7584.7227
11061,10135.329
11062,3127.3347
11063,3545.2317
11064,4744.4927
11065,5249.772
11066,5408.3604
11067,8412.586
11068,6400.9956
11069,5631.6465
11070,2583.8767
11071,5761.536
11072,5804.753
11073,3360.1836
11074,6325.758
11075,3049.9153
11076,6646.7905
11077,5271.661
11078,4936.72
11079,5236.317
11080,3611.3752
11081,4766.3613
11082,6519.026
11083,4675.3174
11084,8465.704
11085,5268.0576
11086,8365.79
11087,4825.9775
11088,3783.5989
11089,7719.145
11090,2697.958
11091,9565.355
11092,5726.4336
11093,4396.5
11094,6972.822
11095,4236.0845
11096,4146.7534
11097,6119.522
11098,3018.1309
11099,2936.9573
11100,5180.5605
11101,5596.935
11102,9339.73
11103,5966.56
11104,5198.526
11105,3582.6294
11106,5920.2407
11107,3157.1816
11108,9871.346
11109,6811.4663
11110,11261.504
11111,5237.3853
11112,4925.805
11113,6739.9785
11114,6381.442
11115,2780.4272
11116,8136.6143
11117,6106.7656
11118,5649.177
11119,5323.765
11120,4867.847
11121,2903.5408
11122,4925.838
11123,3315.1948
11124,2705.3086
11125,7211.7075
11126,5447.2554
11127,20382.111
11128,7523.3516
11129,4429.749
11130,7444.9756
11131,9833.32
11132,6568.9277
11133,7739.6445
11134,5979.274
11135,7615.883
11136,8456.247
11137,5435.066
11138,6268.7417
11139,7641.091
11140,8020.9937
11141,7483.2285
11142,7844.578
11143,5936.1323
11144,5055.9077
11145,5816.9336
11146,10100.343
11147,10745.484
11148,9937.484
11149,8862.823
11150,4320.618
11151,6219.8276
11152,4335.6304
11153,8277.179
11154,11365.621
11155,9133.056
11156,6524.6606
11157,5784.4443
11158,4278.8057
11159,6392.79
11160,10366.384
11161,6910.0337
11162,5646.5747
11163,5942.465
11164,7725.191
11165,3788.8418
11166,7809.7197
11167,4712.323
11168,7801.881
11169,7077.341
11170,5977.729
11171,8526.603
11172,6995.382
11173,5087.8555
11174,6930.221
11175,8297.173
11176,11798.814
11177,6565.5894
11178,8023.021
11179,7556.038
11180,9331.735
11181,6705.9785
11182,9439.159
11183,4474.278
11184,4749.5815
11185,6080.649
11186,6937.6606
11187,9424.265
11188,8270.653
11189,5590.6343
11190,8437.019
11191,7205.41
11192,9877.769
11193,4048.5352
11194,13033.445
11195,4873.165
11196,6283.4478
11197,8657.219
11198,5370.5215
11199,6878.4077
11200,6945.333
11201,7836.3687
11202,6367.8667
11203,6091.4097
11204,8538.914
11205,8172.488
11206,7463.046
11207,5221.382
11208,7686.9614
11209,12308.953
11210,7044.5537
11211,4479.743
11212,7082.702
11213,6154.4272
11214,6174.998
11215,8147.19
11216,4173.418
11217,9146.06
11218,6099.275
11219,7715.635
11220,7546.345
11221,5869.8286
11222,5900.9795
11223,5602.3926
11224,9043.395
11225,9316.156
11226,5255.0513
11227,4310.8394
11228,7468.0366
11229,6729.016
11230,6066.3887
11231,9341.895
11232,6993.8604
11233,7667.253
11234,5778.2363
11235,4769.312
11236,6480.465
11237,8274.953
11238,7029.8364
11239,9272.007
11240,8521.717
11241,5904.5713
11242,9767.438
11243,6064.89
11244,7325.548
11245,9538.11
11246,7837.407
11247,10009.925
11248,8765.274
11249,7912.7876
11250,6195.059
11251,7877.3774
11252,8413.717
11253,6925.887
11254,3838.2412
11255,5708.6313
11256,8017.95
11257,6425.3496
11258,4569.9326
11259,8952.751
11260,6813.0117
11261,6491.8765
11262,6308.6304
11263,5609.262
11264,7571.995
11265,7562.2524
11266,6792.777
11267,5962.39
11268,5737.8315
11269,6728.233
11270,4004.2998
11271,7305.7266
11272,5518.9453
11273,8632.239
11274,8135.947
11275,6693.1113
11276,13027.455
11277,4766.0796
11278,5287.7383
11279,11091.003
11280,7800.958
11281,8860.634
11282,8022.731
11283,5867.5347
11284,6774.074
11285,5731.471
11286,8411.206
11287,10557.686
11288,6307.361
11289,3558.198
11290,4685.4404
11291,9037.324
11292,10100.65
11293,6842.235
11294,6945.8228
11295,5392.6416
11296,5056.1826
11297,3472.8203
11298,5034.4824
11299,7011.03
11300,7623.0474
11301,6756.3193
11302,7296.8833
11303,8858.116
11304,9445.671
11305,8502.615
11306,5718.908
11307,9677.463
11308,11453.561
11309,5906.526
11310,7945.8564
11311,6290.0244
11312,7215.959
11313,4566.273
11314,6946.625
11315,5772.712
11316,8799.003
11317,7860.792
11318,8959.772
11319,7900.323
11320,5907.6914
11321,9798.731
11322,18725.969
11323,9984.555
11324,5692.8105
11325,3642.5684
11326,6997.45
11327,8378.022
11328,7034.1147
11329,11794.91
11330,18136.422
11331,4236.3994
11332,5494.6455
11333,8950.848
11334,5463.6597
11335,8918.112
11336,7052.6343
11337,8057.203
11338,4117.1245
11339,6751.63
11340,6629.2993
11341,7221.645
11342,10432.077
11343,6491.846
11344,6535.771
11345,7217.934
11346,5606.6904
11347,5465.8486
11348,7859.945
11349,6341.7046
11350,6073.104
11351,7642.8394
11352,6105.3564
11353,5748.5835
11354,7260.683
11355,7344.3086
11356,9790.539
11357,7525.518
11358,8398.221
11359,6182.7524
11360,4251.5405
11361,6427.1143
11362,6585.9575
11363,7012.4473
11364,4662.8984
11365,8966.08
11366,6945.5776
11367,10397.613
11368,6828.311
11369,6245.077
11370,5446.414
11371,4705.964
11372,10537.617
11373,5996.125
11374,8351.228
11375,14269.353
11376,7940.675
11377,6478.74
11378,5767.913
11379,4790.459
11380,8098.441
11381,4402.5884
11382,5504.5483
11383,10521.581
11384,5955.531
11385,15135.637
11386,13323.693
11387,5602.8306
11388,7325.715
11389,5743.936
11390,7309.636
11391,6231.0186
11392,11827.351
11393,8558.374
11394,9630.491
11395,4671.983
11396,8086.5176
11397,5332.2153
11398,8533.672
11399,7200.114
11400,6881.8267
11401,7317.232
11402,6282.6445
11403,9461.376
11404,9141.604
11405,6402.9556
11406,9807.005
11407,7012.26
11408,9800.366
11409,5487.927
11410,5825.905
11411,6025.4346
11412,10087.106
11413,6654.3574
11414,8856.309
11415,6976.287
11416,10043.909
11417,5016.2227
11418,8765.426
11419,6985.2617
11420,4355.399
11421,14269.801
11422,16028.829
11423,7505.5786
11424,6795.9385
11425,8996.238
11426,10418.219
11427,11204.267
11428,6422.6416
11429,7964.511
11430,6454.6636
11431,9009.1
11432,4462.487
11433,6520.3936
11434,6203.744
11435,6282.693
11436,7340.037
11437,5200.2715
11438,5018.2275
11439,7943.719
11440,4487.1274
11441,5061.6294
11442,5965.9565
11443,7033.686
11444,10242.29
11445,9919.522
11446,7276.689
11447,6942.816
11448,6823.091
11449,11404.307
11450,7177.9688
11451,6799.7896
11452,5251.194
11453,9426.997
11454,4653.7773
11455,8112.9966
11456,3757.6614
11457,5199.5723
11458,7503.1523
11459,6647.703
11460,6101.5845
11461,9124.89
11462,10367.176
11463,12312.699
11464,6400.8184
11465,11510.447
11466,3253.0334
11467,6118.6406
11468,8312.166
11469,5108.251
11470,9281.801
11471,5227.809
11472,5331.915
11473,9090.139
11474,10613.37
11475,9378.118
11476,5954.475
11477,5428.1865
11478,9026.023
11479,8431.6455
11480,6093.839
11481,6149.3228
11482,7571.807
11483,9190.328
11484,4895.426
11485,6489.03
11486,8213.109
11487,8714.183
11488,11827.993
11489,5790.1846
11490,11844.869
11491,7551.248
11492,5658.634
11493,3794.3381
11494,6436.291
11495,6356.3696
11496,6269.7524
11497,9272.563
11498,5627.8555
11499,4840.866
11500,8178.0317
11501,3758.543
11502,7996.5605
11503,7347.7056
11504,7919.763
11505,9836.209
11506,5950.7793
11507,9645.003
11508,6648.35
11509,6197.1445
11510,6271.313
11511,5286.452
11512,10308.682
11513,6939.877
11514,5267.309
11515,7373.588
11516,9173.42
11517,8323.739
11518,6425.2334
11519,8761.674
11520,5729.6025
11521,6240.748
11522,6627.8076
11523,10085.558
11524,6384.072
11525,6539.6743
11526,6550.592
11527,5627.464
11528,4303.3433
11529,5875.1494
11530,9314.753
11531,9911.268
11532,11790.76
11533,11396.305
11534,9060.409
11535,5383.1045
11536,5370.2656
11537,11164.461
11538,11860.389
11539,7799.3364
11540,8372.694
11541,9012.356
11542,6310.062
11543,4292.268
11544,10924.386
11545,6869.349
11546,7002.5366
11547,6180.112
11548,3061.2947
11549,11308.071
11550,6301.282
11551,5910.0586
11552,5724.501
11553,6542.924
11554,6972.4165
11555,7891.965
11556,8012.7446
11557,5257.272
11558,5102.7344
11559,4102.368
11560,3301.1335
11561,7531.7217
11562,17225.572
11563,4469.6636
11564,6443.8887
11565,6792.019
11566,6657.741
11567,5297.2476
11568,5492.953
11569,4219.28
11570,8736.591
11571,7330.0127
11572,4122.4956
11573,9367.347
11574,6012.0776
11575,4685.561
11576,9757.924
11577,7915.497
11578,9743.464
11579,5325.43
11580,7199.3374
11581,5324.6787
11582,5191.2935
11583,14018.028
11584,11246.21
11585,7264.645
11586,6109.317
11587,5382.1196
11588,6192.9614
11589,4601.911
11590,9583.9375
11591,5591.765
11592,5858.9683
11593,8682.213
11594,5629.6377
11595,6695.869
11596,7438.0137
11597,7568.667
11598,7847.774
11599,4577.8535
11600,5542.0146
11601,7085.621
11602,9029.304
11603,9077.889
11604,7515.585
11605,4698.4346
11606,8733.727
11607,6462.19
11608,4995.8135
11609,7831.4224
11610,7613.4355
11611,6980.607
11612,7060.986
11613,6821.88
11614,6785.551
11615,6130.521
11616,8067.4985
11617,7981.3613
11618,6629.489
11619,9642.466
11620,6836.2144
11621,5048.276
11622,12408.133
11623,5893.7026
11624,3680.0479
11625,8418.235
11626,9430.359
11627,10361.61
11628,5386.0425
11629,6564.349
11630,6394.8696
11631,7834.56
11632,6629.5527
11633,9462.928
11634,3685.8325
11635,7128.9253
11636,6045.182
11637,5428.3115
11638,5715.222
11639,7183.4336
11640,8393.89
11641,6332.288
11642,8131.8975
11643,7793.3438
11644,8972.324
11645,5390.292
11646,6923.919
11647,6871.5835
11648,8217.09
11649,9395.027
11650,4363.493
11651,8505.478
11652,7632.256
11653,7993.823
11654,5179.464
11655,4035.7292
11656,8994.317
11657,6086.451
11658,9967.392
11659,6752.216
11660,5965.8657
11661,8986.806
11662,6718.634
11663,7168.7886
11664,8407.469
11665,6027.4917
11666,9010.482
11667,11726.526
11668,7629.032
11669,5668.3184
11670,6043.585
11671,4682.613
11672,3638.7178
11673,8093.2217
11674,6703.562
11675,9452.771
11676,5195.408
11677,6812.8364
11678,6703.9194
11679,9286.583
11680,5471.7
11681,5913.436
11682,5894.068
11683,7334.237
11684,5925.4717
11685,7485.856
11686,8285.013
11687,9289.638
11688,8370.635
11689,7486.085
11690,6506.362
11691,4814.6646
11692,5577.7046
11693,11502.447
11694,9214.7
11695,7179.5093
11696,15230.871
11697,5963.6646
11698,5624.4326
11699,6183.2837
11700,9817.514
11701,10920.574
11702,7606.918
11703,8418.283
11704,8768.485
11705,7572.298
11706,7348.5684
11707,6533.82
11708,5401.2886
11709,5512.297
11710,4266.6016
11711,5409.7686
11712,9018.642
11713,17429.87
11714,7037.0674
11715,4897.2285
11716,7807.4106
11717,4941.539
11718,6739.516
11719,4672.785
11720,9252.68
11721,7595.6675
11722,7098.8438
11723,12931.427
11724,12948.679
11725,5491.267
11726,7253.562
11727,4403.386
11728,5422.8784
11729,5609.824
11730,9123.115
11731,5208.878
11732,5069.726
11733,5761.718
11734,6084.0547
11735,7439.4326
11736,8234.897
11737,3843.7244
11738,7618.1265
11739,9201.905
11740,7481.26
11741,5539.1035
11742,4844.654
11743,8141.24
11744,5392.559
11745,9706.265
11746,4891.254
11747,5875.172
11748,7669.4536
11749,6379.404
11750,4910.2905
11751,6299.9062
11752,6967.212
11753,9828.803
11754,9760.93
11755,6341.2324
11756,4189.8203
11757,5719.2407
11758,6468.739
11759,5362.563
11760,7184.8794
11761,6475.182
11762,11121.179
11763,7160.166
11764,6971.825
11765,7690.8037
11766,5097.89
11767,9470.792
11768,6007.9507
11769,12703.945
11770,6829.0337
11771,5616.708
11772,6053.2183
11773,5319.781
11774,6885.0894
11775,19948.504
11776,4461.291
11777,5399.218
11778,10195.036
11779,6564.7754
11780,7307.072
11781,7963.2207
11782,6624.8306
11783,5751.3584
11784,4640.898
11785,9835.9
11786,6419.8735
11787,7572.5146
11788,8665.5205
11789,4706.211
11790,8149.8237
11791,7481.9233
11792,4223.495
11793,8535.544
11794,10470.052
11795,4635.347
11796,8973.565
11797,7441.7666
11798,5087.123
11799,9896.948
11800,7398.022
11801,8914.005
11802,5581.376
11803,5324.542
11804,6290.8706
11805,4563.322
11806,8025.983
11807,4185.8745
11808,6558.68
11809,4977.3237
11810,6827.588
11811,7029.662
11812,7587.6743
11813,7155.1006
11814,9735.058
11815,6716.7954
11816,7417.436
11817,6113.4087
11818,9461.628
11819,9559.082
11820,6994.341
11821,3888.295
11822,6385.381
11823,7144.9546
11824,4264.759
11825,11939.113
11826,6049.675
11827,6549.1045
11828,10218.855
11829,7288.7183
11830,4834.7764
11831,11417.561
11832,10343.672
11833,5743.498
11834,8920.561
11835,9198.404
11836,7466.8047
11837,5666.929
11838,7373.602
11839,5911.2085
11840,6334.602
11841,8283.124
11842,4898.5737
11843,8003.809
11844,8489.773
11845,6751.642
11846,8534.054
11847,6189.7554
11848,7092.977
11849,4213.55
11850,8078.3086
11851,7582.444
11852,6384.839
11853,6586.4414
11854,7970.765
11855,9192.405
11856,6653.285
11857,5430.756
11858,6996.029
11859,7655.876
11860,6486.845
11861,4519.5566
11862,4214.8438
11863,7826.6597
11864,7537.521
11865,6011.768
11866,9036.9375
11867,7182.344
11868,6618.163
11869,5899.1284
11870,3375.7039
11871,7224.5796
11872,7247.4976
11873,7471.014
11874,9910.492
11875,8088.9624
11876,5294.667
11877,8105.294
11878,4282.557
11879,3274.5662
11880,7896.203
11881,11609.844
11882,7947.0386
11883,7331.8657
11884,4572.374
11885,6849.932
11886,7999.398
11887,6749.0034
11888,8951.249
11889,5223.5635
11890,4910.95
11891,5759.8164
11892,6734.004
11893,5815.269
11894,5718.172
11895,5504.889
11896,4335.994
11897,7303.365
11898,7780.3184
11899,6042.22
11900,6619.9175
11901,8382.178
11902,5910.87
11903,4983.0186
11904,9980.185
11905,7500.119
11906,6311.6504
11907,3926.0896
11908,12483.264
11909,6604.1787
11910,6153.159
11911,8973.4795
11912,8738.042
11913,7577.485
11914,6601.8423
11915,7479.063
11916,10563.95
11917,12510.508
11918,5781.919
11919,4765.7974
11920,5849.7334
11921,6438.022
11922,6391.9673
11923,7939.144
11924,9085.424
11925,6174.9746
11926,4349.0103
11927,6520.2627
11928,8840.983
11929,5842.2573
11930,7963.8804
11931,4146.8403
11932,7749.2534
11933,8227.879
11934,7534.207
11935,8056.4507
11936,6545.009
11937,5040.276
11938,6849.3115
11939,8162.619
11940,9196.868
11941,7753.342
11942,8610.516
11943,6572.5615
11944,5015.7207
11945,10049.132
11946,4706.0225
11947,10771.895
11948,6741.5537
11949,4865.8096
11950,7349.8438
11951,6314.661
11952,7860.965
11953,8641.167
11954,4480.337
11955,5359.163
11956,7530.752
11957,8611.583
11958,10417.304
11959,5953.4478
11960,6302.6465
11961,6235.441
11962,6849.9
11963,5911.9023
11964,10767.118
11965,8983.284
11966,11443.681
11967,5076.64
11968,6809.4463
11969,9127.962
11970,7858.0264
11971,5618.578
11972,10362.193
11973,6681.287
11974,6269.22
11975,5736.699
11976,5762.52
11977,5296.0405
11978,6473.034
11979,4996.933
11980,5015.625
11981,9423.258
11982,6674.8994
11983,21133.453
11984,7586.6396
11985,4357.717
11986,7505.75
11987,9288.583
11988,7902.049
11989,8026.7256
11990,6361.724
11991,7321.762
11992,8423.81
11993,5048.05
